board,algorithm,operation,msg_len,notes,n_rows,n_runs,runs,iterations_mean,iterations_sd,iterations_ci95,enc_cycles_total_mean,enc_cycles_total_sd,enc_cycles_total_ci95,dec_cycles_total_mean,dec_cycles_total_sd,dec_cycles_total_ci95,enc_cycles_per_byte_mean,enc_cycles_per_byte_sd,enc_cycles_per_byte_ci95,dec_cycles_per_byte_mean,dec_cycles_per_byte_sd,dec_cycles_per_byte_ci95,enc_time_us_total_mean,enc_time_us_total_sd,enc_time_us_total_ci95,dec_time_us_total_mean,dec_time_us_total_sd,dec_time_us_total_ci95,enc_time_us_per_op_mean,enc_time_us_per_op_sd,enc_time_us_per_op_ci95,dec_time_us_per_op_mean,dec_time_us_per_op_sd,dec_time_us_per_op_ci95,flash_bytes_mean,flash_bytes_sd,flash_bytes_ci95,ram_bytes_mean,ram_bytes_sd,ram_bytes_ci95,stack_bytes_peak_mean,stack_bytes_peak_sd,stack_bytes_peak_ci95,energy_uJ_enc_total_mean,energy_uJ_enc_total_sd,energy_uJ_enc_total_ci95,energy_uJ_dec_total_mean,energy_uJ_dec_total_sd,energy_uJ_dec_total_ci95,energy_uJ_per_byte_enc_mean,energy_uJ_per_byte_enc_sd,energy_uJ_per_byte_enc_ci95,energy_uJ_per_byte_dec_mean,energy_uJ_per_byte_dec_sd,energy_uJ_per_byte_dec_ci95,avg_power_mW_enc_mean,avg_power_mW_enc_sd,avg_power_mW_enc_ci95,avg_power_mW_dec_mean,avg_power_mW_dec_sd,avg_power_mW_dec_ci95,energy_uJ_per_op_enc_mean,energy_uJ_per_op_enc_sd,energy_uJ_per_op_enc_ci95,energy_uJ_per_op_dec_mean,energy_uJ_per_op_dec_sd,energy_uJ_per_op_dec_ci95
stm32,ascon_aead128,aead,4096,,5,5,1 2 3 4 5,200,0,0,87078786,0,0,81971272,0,0,106.297346,0,0,100.062588,0,0,483771.033,0,0,455395.956,0,0,2418.85517,0,0,2276.97978,0,0,40628,0,0,68616,0,0,0,0,0,152701.971,344.34847,427.496553,143678.602,614.675949,763.098641,0.1864036,0.00042026337,0.00052174224,0.175389,0.000750334925,0.000931514504,321.571005,0.764915763,0.949616103,321.46038,1.45084539,1.80117368,763.509857,1.72174235,2.13748277,718.39301,3.07337975,3.81549321
stm32,ascon_aead128,aead,16384,,5,5,1 2 3 4 5,100,0,0,171670846,0,0,161435282,0,0,104.779569,0,0,98.532277,0,0,953726.922,0,0,896862.678,0,0,9537.26922,0,0,8968.62678,0,0,40628,0,0,68616,0,0,0,0,0,287102.87,1688.74887,2096.52251,156929.901,26377.0537,32746.1874,0.1752338,0.0010306887,0.00127956389,0.0957822,0.0160992908,0.0199867051,306.750388,1.83587693,2.27917685,178.323824,29.9560206,37.1893494,2871.0287,16.8874887,20.9652251,1569.29901,263.770537,327.461874
stm32,ascon_aead80pq,aead,16,,5,5,1 2 3 4 5,1000,0,0,11095496,0,0,11118514,0,0,693.4685,0,0,694.907125,0,0,61641.6444,0,0,61769.5222,0,0,61.641644,0,0,61.769522,0,0,37812,0,0,68616,0,0,0,0,0,19605.4676,59.4807651,73.8432845,19597.8383,57.4762989,71.35481,1.2253416,0.00371776126,0.00461547027,1.2248648,0.00359221988,0.00445961505,324.258201,0.93061449,1.15532526,323.396931,1.04361161,1.29560722,19.6054676,0.0594807651,0.0738432845,19.5978383,0.0574762989,0.07135481
stm32,ascon_aead80pq,aead,64,,5,5,1 2 3 4 5,1000,0,0,17714970,0,0,17515962,0,0,276.796406,0,0,273.686906,0,0,98416.5,0,0,97310.9,0,0,98.4165,0,0,97.3109,0,0,37812,0,0,68616,0,0,0,0,0,30491.162,107.824457,133.860283,30837.4583,121.603636,150.966651,0.4764242,0.0016847079,0.00209150579,0.4818352,0.00190009834,0.00235890547,315.806995,1.11590431,1.38535607,323.01063,1.13138764,1.40457808,30.491162,0.107824457,0.133860283,30.8374583,0.121603636,0.150966651
stm32,ascon_aead80pq,aead,256,,5,5,1 2 3 4 5,1000,0,0,44192954,0,0,43105762,0,0,172.628727,0,0,168.381883,0,0,245516.411,0,0,239476.456,0,0,245.516411,0,0,239.476456,0,0,37812,0,0,68616,0,0,0,0,0,77393.3232,393.175687,488.113831,75812.6136,775.638548,962.928065,0.3023176,0.00153590618,0.00190677368,0.296143,0.00303002318,0.00376166755,321.275685,1.60932185,1.99791665,322.649453,3.26027187,4.04751323,77.3933232,0.393175687,0.488113831,75.8126136,0.775638548,0.962928065
stm32,ascon_aead80pq,aead,1024,,5,5,1 2 3 4 5,500,0,0,75052356,0,0,72732434,0,0,146.586633,0,0,142.055535,0,0,416957.533,0,0,404069.078,0,0,833.915067,0,0,808.138156,0,0,37812,0,0,68616,0,0,0,0,0,108077.822,843.448969,1047.11232,104954.005,494.702196,614.155433,0.2110896,0.00164736981,0.00204515187,0.2049882,0.000966459363,0.00119982542,264.180557,2.096734,2.60302175,264.634353,1.2315706,1.52895172,216.155643,1.68689794,2.09422465,209.90801,0.989404393,1.22831087
stm32,ascon_aead80pq,aead,4096,,5,5,1 2 3 4 5,200,0,0,114750305,0,0,110980098,0,0,140.076056,0,0,135.473752,0,0,637501.694,0,0,616556.1,0,0,3187.50847,0,0,3082.7805,0,0,37812,0,0,68616,0,0,0,0,0,114577.586,872.860151,1083.62528,112165.195,842.752499,1046.24768,0.139865,0.00106569156,0.00132301871,0.1369204,0.00102860332,0.00127697497,183.179597,1.42217992,1.76558651,185.454489,1.39251149,1.7287542,572.88793,4.36430076,5.41812638,560.825973,4.2137625,5.23123841
stm32,ascon_aead80pq,aead,16384,,5,5,1 2 3 4 5,100,0,0,226833966,0,0,219263810,0,0,138.448466,0,0,133.828009,0,0,1260188.7,0,0,1218132.28,0,0,12601.887,0,0,12181.3228,0,0,37812,0,0,68616,0,0,0,0,0,123267.45,947.150501,1175.85414,88238.2132,6021.01302,7474.87657,0.0752366,0.000578160272,0.000717765708,0.0538564,0.00367474581,0.0045620681,99.6911946,0.777448361,0.965174884,73.8358962,5.05021678,6.26966708,1232.6745,9.47150501,11.7585414,882.382132,60.2101302,74.7487657
stm32,gift_cofb,aead,16,,5,5,1 2 3 4 5,1000,0,0,8737079,0,0,8764037,0,0,546.067437,0,0,547.752313,0,0,48539.3278,0,0,48689.0944,0,0,48.539328,0,0,48.689094,0,0,25768,0,0,68616,0,0,0,0,0,15883.5579,92.165113,114.419757,15932.2737,44.9237894,55.7713096,0.9927224,0.00576000701,0.00715084677,0.9957674,0.00280765094,0.00348560021,333.775716,1.90647731,2.36682475,333.747717,0.980625738,1.21741247,15.8835579,0.092165113,0.114419757,15.9322737,0.0449237894,0.0557713096
stm32,gift_cofb,aead,64,,5,5,1 2 3 4 5,1000,0,0,13703776,0,0,13391585,0,0,214.1215,0,0,209.243516,0,0,76132.0889,0,0,74397.6944,0,0,76.132089,0,0,74.397694,0,0,25768,0,0,68616,0,0,0,0,0,24907.6218,131.004578,162.637591,24236.8433,157.051573,194.974021,0.3891816,0.00204716164,0.00254147941,0.378701,0.0024537938,0.00304629897,333.602941,1.77541018,2.2041095,332.153849,2.17074522,2.69490409,24.9076218,0.131004578,0.162637591,24.2368433,0.157051573,0.194974021
stm32,gift_cofb,aead,256,,5,5,1 2 3 4 5,1000,0,0,33442633,0,0,31774252,0,0,130.635285,0,0,124.118172,0,0,185792.406,0,0,176523.622,0,0,185.792406,0,0,176.523622,0,0,25768,0,0,68616,0,0,0,0,0,61185.6392,128.285067,159.261414,57884.8217,216.587403,268.885667,0.2390062,0.000501175319,0.000622191587,0.2261126,0.000846101826,0.00105040575,335.769676,0.664911925,0.825464844,334.389124,1.29617193,1.60915201,61.1856392,0.128285067,0.159261414,57.8848217,0.216587403,0.268885667
stm32,gift_cofb,aead,1024,,5,5,1 2 3 4 5,500,0,0,56199416,0,0,52652481,0,0,109.764484,0,0,102.836877,0,0,312218.978,0,0,292513.783,0,0,624.437956,0,0,585.027567,0,0,25768,0,0,68616,0,0,0,0,0,99335.598,358.813745,445.454685,96207.8099,387.547005,481.126019,0.1940148,0.00070104579,0.000870323771,0.187906,0.000756766146,0.000939498639,324.407356,1.12627275,1.39822814,335.284342,1.27404058,1.58167671,198.671196,0.71762749,0.89090937,192.41562,0.775094009,0.962252038
stm32,gift_cofb,aead,4096,,5,5,1 2 3 4 5,200,0,0,85644735,0,0,79885554,0,0,104.546796,0,0,97.516545,0,0,475804.083,0,0,443808.633,0,0,2379.02042,0,0,2219.04317,0,0,25768,0,0,68616,0,0,0,0,0,155235.119,549.125752,681.720369,145655.845,627.003811,778.40325,0.189496,0.000670154087,0.000831972804,0.1778024,0.000765256036,0.000950038539,332.533783,1.14747791,1.42455359,334.576496,1.39165582,1.72769191,776.175595,2.74562876,3.40860184,728.279227,3.13501906,3.89201625
stm32,gift_cofb,aead,16384,,5,5,1 2 3 4 5,100,0,0,169197155,0,0,157592612,0,0,103.269748,0,0,96.186897,0,0,939984.194,0,0,875514.511,0,0,9399.84194,0,0,8755.14511,0,0,25768,0,0,68616,0,0,0,0,0,264987.541,1286.6014,1597.27053,147704.938,20252.4369,25142.6903,0.1617356,0.000785038407,0.000974597659,0.0901518,0.0123612419,0.0153460484,287.371754,1.31862267,1.63702382,171.987744,23.5978014,29.2958431,2649.87541,12.866014,15.9727053,1477.04938,202.524369,251.426903
stm32,ml_kem_512,decap,0,decap,5,5,1 2 3 4 5,10,0,0,13353074,0,0,0,0,0,0,0,0,0,0,0,74183.7444,0,0,0,0,0,7418.37444,0,0,0,0,0,27712,0,0,22640,0,0,0,0,0,12550.49,3003.49258,3728.73074,0,0,0,0,0,0,0,0,0,172.507226,41.2295551,51.1850472,0,0,0,1255.049,300.349258,372.873074,0,0,0
stm32,ml_kem_512,encap,0,encap,5,5,1 2 3 4 5,10,0,0,11238071,0,0,0,0,0,0,0,0,0,0,0,62433.7278,0,0,0,0,0,6243.37278,0,0,0,0,0,27712,0,0,22640,0,0,0,0,0,10845.377,2389.35196,2966.29669,0,0,0,0,0,0,0,0,0,177.132405,38.9726556,48.3831855,0,0,0,1084.5377,238.935196,296.629669,0,0,0
stm32,ml_kem_512,keygen,0,keygen,5,5,1 2 3 4 5,10,0,0,10177176,0,0,0,0,0,0,0,0,0,0,0,56539.8667,0,0,0,0,0,5653.98667,0,0,0,0,0,27712,0,0,22640,0,0,0,0,0,9624.20107,2282.91792,2834.16256,0,0,0,0,0,0,0,0,0,173.586248,41.1863436,51.1314016,0,0,0,962.420107,228.291792,283.416256,0,0,0
