board,algorithm,operation,msg_len,notes,n_rows,n_runs,runs,iterations_mean,iterations_sd,iterations_ci95,enc_cycles_total_mean,enc_cycles_total_sd,enc_cycles_total_ci95,dec_cycles_total_mean,dec_cycles_total_sd,dec_cycles_total_ci95,enc_cycles_per_byte_mean,enc_cycles_per_byte_sd,enc_cycles_per_byte_ci95,dec_cycles_per_byte_mean,dec_cycles_per_byte_sd,dec_cycles_per_byte_ci95,enc_time_us_total_mean,enc_time_us_total_sd,enc_time_us_total_ci95,dec_time_us_total_mean,dec_time_us_total_sd,dec_time_us_total_ci95,enc_time_us_per_op_mean,enc_time_us_per_op_sd,enc_time_us_per_op_ci95,dec_time_us_per_op_mean,dec_time_us_per_op_sd,dec_time_us_per_op_ci95,flash_bytes_mean,flash_bytes_sd,flash_bytes_ci95,ram_bytes_mean,ram_bytes_sd,ram_bytes_ci95,stack_bytes_peak_mean,stack_bytes_peak_sd,stack_bytes_peak_ci95,energy_uJ_enc_total_mean,energy_uJ_enc_total_sd,energy_uJ_enc_total_ci95,energy_uJ_dec_total_mean,energy_uJ_dec_total_sd,energy_uJ_dec_total_ci95,energy_uJ_per_byte_enc_mean,energy_uJ_per_byte_enc_sd,energy_uJ_per_byte_enc_ci95,energy_uJ_per_byte_dec_mean,energy_uJ_per_byte_dec_sd,energy_uJ_per_byte_dec_ci95,avg_power_mW_enc_mean,avg_power_mW_enc_sd,avg_power_mW_enc_ci95,avg_power_mW_dec_mean,avg_power_mW_dec_sd,avg_power_mW_dec_ci95,energy_uJ_per_op_enc_mean,energy_uJ_per_op_enc_sd,energy_uJ_per_op_enc_ci95,energy_uJ_per_op_dec_mean,energy_uJ_per_op_dec_sd,energy_uJ_per_op_dec_ci95
rpi5,ascon_aead128,aead,4096,,5,5,1 2 3 4 5,200,0,0,238763.2,129.269873,160.484015,178673.8,558.463249,693.312544,0.291459,0.000157836941,0.000195949029,0.2181076,0.000681762275,0.000846383963,4421.54074,2.39388651,2.97192617,3308.77407,10.341912,12.8391211,22.107704,0.0119695407,0.0148597651,16.5438704,0.0517093894,0.0641953941,18976,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead128,aead,16384,,5,5,1 2 3 4 5,100,0,0,471791.4,794.980692,986.940657,351967.8,1283.37863,1593.26957,0.2879586,0.000485108029,0.000602244611,0.214824,0.000783191228,0.000972304452,8736.87778,14.7218647,18.2766789,6517.92222,23.766271,29.5049922,87.368778,0.147218747,0.182766913,65.1792224,0.23766255,0.295049724,18976,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead80pq,aead,16,,5,5,1 2 3 4 5,1000,0,0,23896.2,29.3972788,36.495691,23633.2,127.211242,157.928297,1.4935126,0.00183728231,0.00228092158,1.477075,0.00795098167,0.00987086499,442.522222,0.544393883,0.67584592,437.651852,2.35576359,2.92459791,0.442522,0.000544225597,0.000675636998,0.4376518,0.00235562162,0.00292442165,17392,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead80pq,aead,64,,5,5,1 2 3 4 5,1000,0,0,40829.2,88.3951356,109.739462,36803.8,81.9158104,101.695607,0.6379562,0.00138137638,0.00171493034,0.5750596,0.00127997453,0.00158904351,756.096296,1.63694705,2.03221238,681.551852,1.51695943,1.88325195,0.7560964,0.00163704316,0.00203233169,0.6815518,0.00151693794,0.00188322526,17392,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead80pq,aead,256,,5,5,1 2 3 4 5,1000,0,0,109332,189.255119,234.953595,90197.2,122.39567,151.949933,0.4270782,0.000739452973,0.000918004942,0.352333,0.000478199226,0.000593667574,2024.66667,3.5047245,4.35099259,1670.31852,2.26658625,2.81388736,2.0246666,0.0035047969,0.00435108248,1.6703188,0.00226635306,0.00281359787,17392,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead80pq,aead,1024,,5,5,1 2 3 4 5,500,0,0,190421.6,76.3989529,94.8466215,151276,891.400864,1106.64292,0.3719172,0.000149071124,0.000185066574,0.2954612,0.00174116447,0.00216159464,3526.32593,1.41479552,1.75641903,2801.40741,16.5074235,20.4933875,7.0526518,0.00282972334,0.00351300232,5.602815,0.0330149447,0.0409868964,17392,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead80pq,aead,4096,,5,5,1 2 3 4 5,200,0,0,295351.8,4619.83541,5735.36369,230409.8,1515.2969,1881.18798,0.3605368,0.00563929452,0.00700098644,0.281262,0.00184983486,0.00229650512,5469.47778,85.5525076,106.210439,4266.84815,28.0610536,34.8368142,27.3473888,0.427762692,0.531052386,21.3342406,0.140305321,0.174184137,17392,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ascon_aead80pq,aead,16384,,5,5,1 2 3 4 5,100,0,0,582549.2,1981.40599,2459.84607,453021.4,300.452659,373.001442,0.3555596,0.0012091643,0.00150113508,0.2765022,0.000183595207,0.000227927013,10787.9481,36.6927037,45.5527052,8389.28519,5.56393785,6.90743377,107.879481,0.366927234,0.455527297,83.8928522,0.0556392727,0.0690742064,17392,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,gift_cofb,aead,16,,5,5,1 2 3 4 5,1000,0,0,66784.4,185.050804,229.734085,66574.4,71.33933,88.5652771,4.174025,0.0115653105,0.0143579275,4.1608998,0.00445855534,0.00553514014,1236.74815,3.4268669,4.25433511,1232.85926,1.3210988,1.64009785,1.2367482,0.00342702593,0.00425453254,1.2328594,0.00132119692,0.00164021966,17908,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,gift_cofb,aead,64,,5,5,1 2 3 4 5,1000,0,0,112674.2,146.358122,181.698478,110321.4,1845.75833,2291.44425,1.7605344,0.00228681641,0.0028390024,1.7237718,0.0288400406,0.0358038993,2086.55926,2.71033568,3.36478672,2042.98889,34.1807096,42.4341526,2.0865594,0.00271041091,0.00336488012,2.042989,0.0341805577,0.0424339641,17908,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,gift_cofb,aead,256,,5,5,1 2 3 4 5,1000,0,0,296795.6,1441.51805,1789.59413,279314.6,1177.36965,1461.66315,1.1593578,0.00563090843,0.0069905754,1.0910728,0.00459889266,0.00570936401,5496.21481,26.6947788,33.140632,5172.49259,21.8031416,27.0678359,5.4962148,0.0266948382,0.0331407057,5.1724928,0.0218029844,0.0270676407,17908,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,gift_cofb,aead,1024,,5,5,1 2 3 4 5,500,0,0,516789.4,3154.74853,3916.5097,479336.4,2343.60925,2909.50872,1.0093544,0.00616132066,0.00764906359,0.936204,0.00457709515,0.00568230316,9570.17407,58.4212691,72.5279573,8876.6,43.4001711,53.8797909,19.1403478,0.116842604,0.145055996,17.7532002,0.086800325,0.10775956,17908,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,gift_cofb,aead,4096,,5,5,1 2 3 4 5,200,0,0,794498.6,3872.24267,4807.25352,735218.8,2894.96549,3593.99816,0.9698468,0.00472704217,0.00586845713,0.897484,0.00353360206,0.00438684307,14712.937,71.7081978,89.0232135,13615.163,53.610472,66.5555215,73.5646852,0.358540987,0.445116065,68.0758146,0.268052347,0.332777591,17908,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,gift_cofb,aead,16384,,5,5,1 2 3 4 5,100,0,0,1569709,2310.92817,2868.9363,1449700.2,3131.6864,3887.87887,0.9580744,0.00141046209,0.00175103923,0.8848266,0.00191157953,0.00237315897,29068.6852,42.7949663,53.1284503,26846.3,57.9941927,71.997757,290.686852,0.427949926,0.531284829,268.463,0.579942121,0.719977811,17908,0,0,50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ml_kem_512,decap,0,decap,5,5,1 2 3 4 5,10,0,0,41988.8,215.809407,267.919812,0,0,0,0,0,0,0,0,0,777.57037,3.99647076,4.96147833,0,0,0,77.7570368,0.399646964,0.496147695,0,0,0,24692,0,0,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ml_kem_512,encap,0,encap,5,5,1 2 3 4 5,10,0,0,31700.2,188.076314,233.49015,0,0,0,0,0,0,0,0,0,587.040741,3.48289453,4.32389145,0,0,0,58.704074,0.348289545,0.43238926,0,0,0,24692,0,0,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpi5,ml_kem_512,keygen,0,keygen,5,5,1 2 3 4 5,10,0,0,25493,144.677227,179.611705,0,0,0,0,0,0,0,0,0,472.092593,2.67920776,3.3261425,0,0,0,47.2092594,0.267920702,0.332614159,0,0,0,24692,0,0,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
