run,timestamp_iso,run_id,algorithm,implementation,version,board,arch,compiler,compiler_version,cflags,freq_hz,msg_len,ad_len,key_len,nonce_len,tag_len,iterations,enc_cycles_total,dec_cycles_total,enc_cycles_per_byte,dec_cycles_per_byte,enc_time_us_total,dec_time_us_total,enc_time_us_per_op,dec_time_us_per_op,flash_bytes,ram_bytes,stack_bytes_peak,energy_uJ_enc_total,energy_uJ_dec_total,energy_uJ_per_byte_enc,energy_uJ_per_byte_dec,avg_power_mW_enc,avg_power_mW_dec,ok,notes
1,2026-04-22T01:38:41Z,20260422T013841Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,16,32,20,16,16,1000,10274064,10276315,642.129000,642.269688,64212.900000,64226.968750,64.212900,64.226969,214162,426094,0,438.349539,598.353740,0.027397,0.037397,6.829204,9.321967,1,
1,2026-04-22T01:38:41Z,20260422T013841Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,64,32,20,16,16,1000,16463382,16093069,257.240344,251.454203,102896.137500,100581.681250,102.896137,100.581681,214162,426094,0,650.010961,868.621513,0.010156,0.013572,6.318454,8.637628,1,
1,2026-04-22T01:38:41Z,20260422T013841Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,256,32,20,16,16,1000,41224393,39312759,161.032785,153.565465,257652.456250,245704.743750,257.652456,245.704744,214162,426094,0,2245.044687,1411.572883,0.008770,0.005514,8.714390,5.745400,1,
1,2026-04-22T01:38:41Z,20260422T013841Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,1024,32,20,16,16,500,70135181,66098418,136.982775,129.098473,438344.881250,413115.112500,876.689762,826.230225,214162,426094,0,3255.839564,2722.340374,0.006359,0.005317,7.428124,6.590626,1,
1,2026-04-22T01:38:41Z,20260422T013841Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,4096,32,20,16,16,200,107289388,100744749,130.968491,122.979430,670558.675000,629654.681250,3352.793375,3148.273406,214162,426094,0,3942.658187,2888.303995,0.004813,0.003526,5.879902,4.587568,1,
1,2026-04-22T01:38:41Z,20260422T013841Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,16384,32,20,16,16,100,212113427,198981966,129.463762,121.448954,1325708.918750,1243637.287500,13257.089187,12436.372875,214162,426094,0,6846.174701,29783.931178,0.004179,0.018179,5.164366,23.949888,1,
2,2026-04-22T01:39:03Z,20260422T013903Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,16,32,20,16,16,1000,10274097,10276247,642.131062,642.265437,64213.106250,64226.543750,64.213106,64.226544,214162,426094,0,505.079647,571.776574,0.031567,0.035736,7.868816,8.907912,1,
2,2026-04-22T01:39:03Z,20260422T013903Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,64,32,20,16,16,1000,16468826,16093103,257.325406,251.454734,102930.162500,100581.893750,102.930163,100.581894,214162,426094,0,861.835421,677.317807,0.013466,0.010583,8.377501,6.735292,1,
2,2026-04-22T01:39:03Z,20260422T013903Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,256,32,20,16,16,1000,41230370,39312843,161.056133,153.565793,257689.812500,245705.268750,257.689813,245.705269,214162,426094,0,1542.380689,1223.213299,0.006025,0.004778,5.986196,4.978736,1,
2,2026-04-22T01:39:03Z,20260422T013903Z_ascon_aead80pq_esp32c61_riscv32,ascon_aead80pq,ref,0.1.0,esp32c61,riscv32,GNU,14.2.0,-O2,160000000,1024,32,20,16,16,500,70135164,66098473,136.982742,129.098580,438344.775000,413115.456250,876.689550,826.230912,214162,426094,0,2598.041671,2739.545991,0.005074,0.005351,5.927796,6.631778,1,
