run,timestamp_iso,run_id,algorithm,implementation,version,board,arch,compiler,compiler_version,cflags,freq_hz,msg_len,ad_len,key_len,nonce_len,tag_len,iterations,enc_cycles_total,dec_cycles_total,enc_cycles_per_byte,dec_cycles_per_byte,enc_time_us_total,dec_time_us_total,enc_time_us_per_op,dec_time_us_per_op,flash_bytes,ram_bytes,stack_bytes_peak,energy_uJ_enc_total,energy_uJ_dec_total,energy_uJ_per_byte_enc,energy_uJ_per_byte_dec,avg_power_mW_enc,avg_power_mW_dec,ok,notes
3,2026-04-25T18:01:42Z,20260425T180142Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,64,32,16,12,16,20,74126196,74114452,57911.090625,57901.915625,1158221.812500,1158038.312500,57911.090625,57901.915625,20408,51648,0,20512.652205,20501.757656,16.025510,16.016998,17.710994,17.704454,1,
3,2026-04-25T18:01:42Z,20260425T180142Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,256,32,16,12,16,10,108010128,107979292,42191.456250,42179.410937,1687658.250000,1687176.437500,168765.825000,168717.643750,20408,51648,0,29115.871204,28900.867933,11.373387,11.289402,17.252572,17.130247,1,
3,2026-04-25T18:01:42Z,20260425T180142Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,1024,32,16,12,16,5,195899092,195833752,38261.541406,38248.779687,3060923.312500,3059902.375000,612184.662500,611980.475000,20408,51648,0,47657.239316,47225.059143,9.308055,9.223644,15.569809,15.433814,1,
3,2026-04-25T18:01:42Z,20260425T180142Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,4096,32,16,12,16,3,458085136,457926120,37279.063802,37266.123047,7157580.250000,7155095.625000,2385860.083333,2385031.875000,20408,51648,0,107320.040725,106634.514328,8.733727,8.677939,14.994068,14.903496,1,
3,2026-04-25T18:01:42Z,20260425T180142Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,16384,32,16,12,16,2,1213511824,1213086324,37033.441895,37020.456665,18961122.250000,18954473.812500,9480561.125000,9477236.906250,20408,51648,0,277408.137463,272441.937926,8.465825,8.314268,14.630532,14.373660,1,
4,2026-04-25T18:04:30Z,20260425T180430Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,16,32,16,12,16,50,96631656,96633504,120789.570000,120791.880000,1509869.625000,1509898.500000,30197.392500,30197.970000,20408,51648,0,26772.317345,26757.712321,33.465397,33.447140,17.732213,17.721806,1,
4,2026-04-25T18:04:30Z,20260425T180430Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,64,32,16,12,16,20,74126196,74114452,57911.090625,57901.915625,1158221.812500,1158038.312500,57911.090625,57901.915625,20408,51648,0,20528.326756,20517.315231,16.037755,16.029153,17.725006,17.717889,1,
4,2026-04-25T18:04:30Z,20260425T180430Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,256,32,16,12,16,10,108010128,107979292,42191.456250,42179.410937,1687658.250000,1687176.437500,168765.825000,168717.643750,20408,51648,0,29133.588578,28900.246783,11.380308,11.289159,17.263070,17.129879,1,
4,2026-04-25T18:04:30Z,20260425T180430Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,1024,32,16,12,16,5,195899092,195833752,38261.541406,38248.779687,3060923.312500,3059902.375000,612184.662500,611980.475000,20408,51648,0,47652.416836,47238.933456,9.307113,9.226354,15.568234,15.438506,1,
4,2026-04-25T18:04:30Z,20260425T180430Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,4096,32,16,12,16,3,458085136,457926120,37279.063802,37266.123047,7157580.250000,7155095.625000,2385860.083333,2385031.875000,20408,51648,0,107300.463225,106645.247921,8.732134,8.678812,14.991333,14.904996,1,
4,2026-04-25T18:04:30Z,20260425T180430Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,16384,32,16,12,16,2,1213511824,1213086324,37033.441895,37020.456665,18961122.250000,18954473.812500,9480561.125000,9477236.906250,20408,51648,0,277501.819541,273368.837301,8.468683,8.342555,14.635472,14.422562,1,
5,2026-04-25T18:07:18Z,20260425T180718Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,16,32,16,12,16,50,96631656,96633504,120789.570000,120791.880000,1509869.625000,1509898.500000,30197.392500,30197.970000,20408,51648,0,26830.645756,26771.776169,33.538307,33.464720,17.770478,17.731488,1,
5,2026-04-25T18:07:18Z,20260425T180718Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,64,32,16,12,16,20,74126196,74114452,57911.090625,57901.915625,1158221.812500,1158038.312500,57911.090625,57901.915625,20408,51648,0,20542.639973,20536.847281,16.048937,16.044412,17.736886,17.734756,1,
5,2026-04-25T18:07:18Z,20260425T180718Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,256,32,16,12,16,10,108010128,107979292,42191.456250,42179.410937,1687658.250000,1687176.437500,168765.825000,168717.643750,20408,51648,0,29227.940212,28951.587188,11.417164,11.309214,17.318978,17.160310,1,
5,2026-04-25T18:07:18Z,20260425T180718Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,1024,32,16,12,16,5,195899092,195833752,38261.541406,38248.779687,3060923.312500,3059902.375000,612184.662500,611980.475000,20408,51648,0,47713.536703,47268.112471,9.319050,9.232053,15.588202,15.447884,1,
5,2026-04-25T18:07:18Z,20260425T180718Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,4096,32,16,12,16,3,458085136,457926120,37279.063802,37266.123047,7157580.250000,7155095.625000,2385860.083333,2385031.875000,20408,51648,0,107246.756152,106840.155888,8.727763,8.694674,14.983894,14.932237,1,
5,2026-04-25T18:07:18Z,20260425T180718Z_aes_128_gcm_nrf52_armv7e_m,aes_128_gcm,ref,0.1.0,nrf52,armv7e-m,GNU,15.2.1,-O2,64000000,16384,32,16,12,16,2,1213511824,1213086324,37033.441895,37020.456665,18961122.250000,18954473.812500,9480561.125000,9477236.906250,20408,51648,0,277881.573505,280495.300090,8.480273,8.560037,14.655501,14.798544,1,
